,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
2129,32541862.0,0.34,False,De Baarsjes - Oud-West,52.3687,4.86041,Private room,2.0,1.0,1.0,4.0,143.0,3.0,1125.0,True,17.0,2.0,5.0,False,71.5,429.0,0.08,0.14,0.19,4.99,0.19452054794520549,559.4794520547945
2130,32600527.0,0.35000000000000003,False,Oud-Oost,52.35132,4.9134,Entire home/apt,2.0,1.0,1.0,8.0,151.0,10.0,50.0,True,13.0,2.0,5.0,False,75.5,1510.0,0.07,0.17,0.23,4.99,0.0410958904109589,750.5479452054794
2131,32624418.0,0.27,False,Oud-Noord,52.38337,4.90474,Hotel room,1.0,1.0,1.0,6.0,79.0,1.0,1125.0,True,24.0,3.0,4.48,True,79.0,79.0,0.06,0.11,0.15,4.99,0.9726027397260274,256.8493150684931
2132,32624420.0,0.63,False,Oud-Noord,52.38524,4.90446,Hotel room,1.0,1.0,1.0,6.0,71.0,1.0,1125.0,True,16.0,2.0,3.65,True,71.0,71.0,0.05,0.11,0.17,2.99,0.9397260273972603,243.8904109589041
2133,32624425.0,0.77,False,Oud-Noord,52.38317,4.90284,Hotel room,1.0,1.0,1.0,1.0,73.0,1.0,1125.0,True,19.0,4.0,4.04,True,73.0,73.0,0.05,0.1,0.16,2.99,0.9561643835616438,252.41095890410958
2134,32624427.0,1.0,False,Oud-Noord,52.38315,4.90405,Hotel room,1.0,1.0,1.0,2.0,69.0,1.0,1125.0,True,15.0,3.0,4.239999999999999,True,69.0,69.0,0.04,0.13,0.15,2.99,0.9287671232876712,221.46575342465752
2135,32624429.0,0.8200000000000001,False,Oud-Noord,52.38512,4.90442,Hotel room,1.0,1.0,1.0,7.0,86.0,1.0,1125.0,True,25.0,9.0,4.62,True,86.0,86.0,0.04,0.13,0.16,4.99,0.9671232876712329,291.75342465753425
2136,32624963.0,0.98,False,Oud-Noord,52.38323,4.90427,Hotel room,1.0,1.0,1.0,8.0,164.0,1.0,1125.0,True,13.0,2.0,4.58,True,164.0,164.0,0.09,0.17,0.16,4.99,0.915068493150685,646.7945205479452
2137,32624966.0,0.39,False,Oud-Noord,52.38322,4.90275,Hotel room,2.0,1.0,1.0,13.0,225.0,1.0,1125.0,True,20.0,3.0,4.11,True,112.5,225.0,0.11,0.21,0.21,4.99,0.9452054794520548,725.3424657534247
2138,32624969.0,0.76,False,Oud-Noord,52.38483,4.90477,Hotel room,4.0,2.0,2.0,15.0,396.0,1.0,1125.0,True,17.0,10.0,4.38,True,99.0,396.0,0.1,0.15,0.25,4.99,0.9095890410958904,1245.849315068493
2139,32625293.0,1.0,False,Oud-Noord,52.38312,4.90442,Hotel room,1.0,1.0,1.0,5.0,86.0,1.0,1125.0,True,21.0,8.0,4.46,True,86.0,86.0,0.04,0.09,0.15,4.99,0.9726027397260274,271.2328767123288
2140,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,700.0
2141,32683114.0,0.31,False,De Pijp - Rivierenbuurt,52.35383,4.90189,Entire home/apt,3.0,2.0,2.0,9.0,157.0,7.0,1125.0,True,0.0,0.0,5.0,False,52.33,1099.0,0.07,0.11,0.23,4.99,0.5013698630136987,794.4109589041096
2142,32692691.0,0.8300000000000001,False,Westerpark,52.38595,4.88247,Entire home/apt,4.0,2.0,2.0,10.0,214.0,3.0,1125.0,True,0.0,1.0,4.92,False,53.5,642.0,0.11,0.26,0.22,4.99,0.0,1071.2328767123288
2143,32707589.0,0.5700000000000001,False,Centrum-Oost,52.36399,4.88607,Private room,4.0,1.0,3.0,1.0,207.0,1.0,1125.0,True,1.0,4.0,4.88,True,51.75,207.0,0.06,0.25,0.28,4.99,0.0027397260273972603,939.4520547945206
2144,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,344.8904109589041
2145,32774323.0,0.33,False,De Baarsjes - Oud-West,52.36804,4.86689,Entire home/apt,2.0,1.0,1.0,1.0,160.0,3.0,30.0,True,1.0,0.0,5.0,False,80.0,480.0,0.07,0.13,0.18,4.99,0.0027397260273972603,743.8356164383562
2146,32780893.0,0.59,False,Zuid,52.35396,4.86537,Hotel room,4.0,2.0,4.0,8.0,211.0,3.0,1125.0,True,1.0,0.0,4.91,True,52.75,633.0,0.08,0.18,0.18,4.99,0.16164383561643836,790.013698630137
2147,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1000.0
2148,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,375.0
2149,32806990.0,0.8200000000000001,False,De Baarsjes - Oud-West,52.36916,4.85836,Entire home/apt,2.0,1.0,1.0,7.0,150.0,5.0,365.0,True,0.0,0.0,4.86,False,75.0,750.0,0.07,0.25,0.17,4.99,0.0,776.6575342465753
2150,32861412.0,1.0,True,Centrum-West,52.38754,4.88702,Private room,2.0,1.0,2.0,5.0,115.0,3.0,1125.0,True,4.0,4.0,4.9,True,57.5,345.0,0.07,0.14,0.18,4.99,0.1506849315068493,630.4246575342465
2151,,,,,,,,,,,,,,,,,,,,,,,,,,0.005479452054794521,890.5890410958904
2152,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,750.0
2153,32948461.0,1.0,False,De Aker - Nieuw Sloten,52.3466,4.77607,Entire home/apt,4.0,2.0,2.0,5.0,108.0,3.0,21.0,True,1.0,6.0,4.69,True,27.0,324.0,0.06,0.17,0.24,4.99,0.7479452054794521,510.5342465753425
2154,32956414.0,0.84,False,IJburg - Zeeburgereiland,52.3607,4.9829,Entire home/apt,6.0,3.0,3.0,9.0,200.0,7.0,1125.0,True,0.0,0.0,4.67,False,33.33,1400.0,0.11,0.06,0.24,4.99,0.0027397260273972603,1000.0
2155,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,660.4794520547945
2156,32974828.0,1.0,True,Bos en Lommer,52.37663,4.86173,Private room,2.0,1.0,1.0,3.0,89.0,2.0,10.0,True,2.0,9.0,4.88,True,44.5,178.0,0.07,0.12,0.16,4.99,0.2465753424657534,427.4931506849315
2157,33008703.0,0.56,False,Zuid,52.35392,4.88282,Entire home/apt,2.0,1.0,2.0,5.0,296.0,1.0,365.0,True,4.0,0.0,4.28,True,148.0,296.0,0.12,0.17,0.3,4.99,0.3315068493150685,1254.1780821917807
2158,33008830.0,0.47,False,Zuid,52.35407,4.88158,Entire home/apt,4.0,2.0,2.0,8.0,327.0,1.0,365.0,True,11.0,1.0,3.25,True,81.75,327.0,0.03,0.21,0.15,4.99,0.1095890410958904,1363.027397260274
2159,33008921.0,0.74,False,Zuid,52.35587,4.88186,Entire home/apt,2.0,1.0,2.0,11.0,269.0,1.0,365.0,True,5.0,0.0,4.53,True,134.5,269.0,0.11,0.21,0.13,4.99,0.37534246575342467,1123.9315068493152
2160,33013917.0,1.0,False,De Baarsjes - Oud-West,52.3678,4.8507,Entire home/apt,2.0,1.0,2.0,6.0,140.0,4.0,1125.0,True,0.0,0.0,5.0,False,70.0,560.0,0.05,0.2,0.19,4.99,0.0,700.0
2161,33026828.0,0.7000000000000001,False,Watergraafsmeer,52.34053,4.92,Entire home/apt,6.0,3.0,4.0,21.0,542.0,3.0,3.0,True,0.0,0.0,4.65,True,90.33,1626.0,0.09,0.27,0.25,10.99,0.2684931506849315,3109.917808219178
2162,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,740.0
2163,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,885.054794520548
2164,33042335.0,1.0,False,Noord-Oost,52.39451,4.9315,Entire home/apt,4.0,2.0,4.0,4.0,150.0,3.0,14.0,True,0.0,0.0,5.0,False,37.5,450.0,0.08,0.14,0.19,4.99,0.0,750.0
2165,33061795.0,1.0,False,Watergraafsmeer,52.33928,4.94218,Entire home/apt,2.0,1.0,1.0,2.0,200.0,5.0,5.0,True,19.0,0.0,4.6,False,100.0,1000.0,0.1,0.25,0.24,4.99,0.6876712328767123,1000.0
2166,33087684.0,0.19,False,De Pijp - Rivierenbuurt,52.34806,4.90658,Entire home/apt,2.0,1.0,1.0,4.0,150.0,3.0,1125.0,True,1.0,1.0,5.0,False,75.0,450.0,0.06,0.26,0.2,4.99,0.0027397260273972603,787.8082191780821
2167,33089191.0,0.38,False,Slotervaart,52.36333,4.84242,Entire home/apt,2.0,1.0,1.0,2.0,150.0,4.0,1125.0,True,1.0,0.0,5.0,False,75.0,600.0,0.08,0.24,0.19,4.99,0.0027397260273972603,750.0
2168,33092829.0,1.0,False,Buitenveldert - Zuidas,52.30206,4.86954,Entire home/apt,2.0,1.0,1.0,12.0,199.0,1.0,365.0,True,17.0,1.0,4.54,True,99.5,199.0,0.09,0.08,0.21,4.99,0.5342465753424658,888.917808219178
2169,33092889.0,1.0,False,Buitenveldert - Zuidas,52.30206,4.86954,Entire home/apt,4.0,2.0,1.0,10.0,246.0,1.0,365.0,True,10.0,0.0,4.69,True,61.5,246.0,0.12,0.18,0.26,4.99,0.5013698630136987,1044.4794520547946
2170,33092917.0,1.0,False,Buitenveldert - Zuidas,52.30206,4.86954,Entire home/apt,4.0,2.0,2.0,9.0,290.0,1.0,365.0,True,25.0,5.0,4.62,True,72.5,290.0,0.1,0.15,0.15,4.99,0.5561643835616439,1117.123287671233
2171,33092943.0,1.0,False,Buitenveldert - Zuidas,52.30206,4.86954,Entire home/apt,6.0,3.0,4.0,13.0,376.0,1.0,365.0,True,19.0,6.0,4.81,True,62.67,376.0,0.08,0.17,0.41000000000000003,4.99,0.5342465753424658,1509.5890410958905
2172,33092974.0,1.0,False,Buitenveldert - Zuidas,52.30206,4.86954,Entire home/apt,6.0,3.0,4.0,21.0,398.0,1.0,365.0,True,22.0,9.0,4.62,True,66.33,398.0,0.09,0.18,0.23,4.99,0.5287671232876713,1621.6986301369864
2173,33129141.0,1.0,True,Bos en Lommer,52.37748,4.8634,Entire home/apt,2.0,1.0,1.0,7.0,200.0,1.0,1125.0,True,2.0,2.0,5.0,True,100.0,200.0,0.12,0.21,0.15,4.99,0.4767123287671233,1000.0
2174,33180808.0,0.35000000000000003,False,De Baarsjes - Oud-West,52.36518,4.85594,Entire home/apt,3.0,2.0,2.0,5.0,221.0,3.0,7.0,True,7.0,0.0,4.4,False,73.67,663.0,0.06,0.15,0.18,4.99,0.8438356164383561,1114.2054794520548
2175,33184440.0,0.42,False,IJburg - Zeeburgereiland,52.35431,4.99841,Entire home/apt,4.0,2.0,1.0,8.0,195.0,3.0,1125.0,True,0.0,0.0,4.86,False,48.75,585.0,0.08,0.14,0.27,4.99,0.1780821917808219,975.0
2176,33293787.0,1.0,True,Noord-West,52.42902,4.91289,Entire home/apt,4.0,2.0,2.0,6.0,120.0,5.0,1125.0,True,0.0,1.0,4.88,True,30.0,600.0,0.07,0.2,0.14,4.99,0.12602739726027398,966.4109589041096
2177,33304570.0,1.0,True,De Baarsjes - Oud-West,52.36199,4.86981,Entire home/apt,2.0,1.0,1.0,1.0,130.0,3.0,11.0,True,0.0,0.0,5.0,False,65.0,390.0,0.07,0.09,0.17,4.99,0.0,650.0
2178,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1100.0
2179,33359293.0,1.0,False,De Baarsjes - Oud-West,52.37059,4.85031,Entire home/apt,2.0,1.0,1.0,1.0,140.0,2.0,10.0,True,0.0,1.0,5.0,False,70.0,280.0,0.06,0.14,0.16,4.99,0.043835616438356165,702.4657534246576
2180,33361465.0,1.0,False,Westerpark,52.39056,4.88719,Private room,2.0,1.0,1.0,9.0,288.0,2.0,1125.0,True,6.0,0.0,4.86,True,144.0,576.0,0.14,0.27,0.26,4.99,0.8356164383561644,1397.6301369863013
2181,33364999.0,0.83,False,Centrum-Oost,52.36188,4.89629,Entire home/apt,4.0,2.0,2.0,16.0,350.0,1.0,125.0,True,6.0,0.0,5.0,True,87.5,350.0,0.08,0.2,0.19,4.99,0.7945205479452054,1750.0
2182,33412851.0,1.0,False,Centrum-West,52.38786,4.88604,Entire home/apt,4.0,2.0,2.0,1.0,174.0,7.0,180.0,True,0.0,0.0,3.0,True,43.5,1218.0,0.07,0.19,0.2,4.99,0.06575342465753424,16706.45205479452
2183,33412977.0,0.6,False,Centrum-West,52.38615,4.88665,Entire home/apt,4.0,2.0,2.0,10.0,195.0,1.0,1125.0,True,0.0,0.0,4.33,True,48.75,195.0,0.08,0.08,0.19,4.99,0.06027397260273973,16757.602739726026
2184,,,,,,,,,,,,,,,,,,,,,,,,,,0.06575342465753424,16792.72602739726
2185,,,,,,,,,,,,,,,,,,,,,,,,,,0.06575342465753424,16792.72602739726
2186,33424512.0,0.67,False,Geuzenveld - Slotermeer,52.37328,4.821,Entire home/apt,4.0,2.0,6.0,6.0,150.0,4.0,30.0,True,0.0,0.0,4.5,False,37.5,600.0,0.07,0.13,0.18,4.99,0.057534246575342465,782.4657534246576
2187,33441780.0,0.88,True,Oud-Noord,52.38929,4.93728,Private room,4.0,1.0,2.0,5.0,186.0,2.0,100.0,True,2.0,3.0,4.92,True,46.5,372.0,0.07,0.07,0.2,4.99,0.010958904109589041,925.6849315068494
2188,33503225.0,0.75,False,Osdorp,52.35778,4.79699,Entire home/apt,4.0,2.0,2.0,6.0,180.0,5.0,1125.0,True,0.0,0.0,5.0,False,45.0,900.0,0.08,0.13,0.2,4.99,0.0,900.0
2189,33504455.0,0.5,False,De Baarsjes - Oud-West,52.36846,4.86849,Entire home/apt,2.0,1.0,1.0,13.0,250.0,3.0,7.0,True,1.0,1.0,5.0,False,125.0,750.0,0.13,0.12,0.34,4.99,0.0027397260273972603,1250.0
2190,33508984.0,0.98,False,Watergraafsmeer,52.33507,4.93209,Entire home/apt,12.0,6.0,13.0,15.0,355.0,2.0,30.0,True,5.0,3.0,4.43,True,29.58,710.0,0.06,0.17,0.32,4.99,0.6109589041095891,2535.3835616438355
2191,33516464.0,0.8,False,De Pijp - Rivierenbuurt,52.35633,4.89571,Entire home/apt,2.0,1.0,1.0,9.0,150.0,6.0,1125.0,True,2.0,1.0,5.0,False,75.0,900.0,0.06,0.2,0.17,4.99,0.00821917808219178,752.8219178082192
2192,33521588.0,0.36,False,De Aker - Nieuw Sloten,52.33203,4.78227,Entire home/apt,5.0,3.0,4.0,9.0,249.0,4.0,24.0,True,7.0,2.0,4.92,False,49.8,996.0,0.1,0.22,0.23,4.99,0.6,1294.5068493150684
2193,33553227.0,0.81,True,De Pijp - Rivierenbuurt,52.34528,4.91054,Entire home/apt,2.0,1.0,1.0,3.0,141.0,2.0,7.0,True,2.0,2.0,5.0,False,70.5,282.0,0.08,0.13,0.17,4.99,0.0410958904109589,647.1232876712329
2194,33568150.0,0.6,False,Noord-West,52.41512,4.90072,Entire home/apt,2.0,1.0,1.0,7.0,150.0,4.0,1125.0,True,0.0,1.0,4.93,False,75.0,600.0,0.07,0.24,0.26,4.99,0.14794520547945206,750.0
2195,33571399.0,0.67,False,De Baarsjes - Oud-West,52.36724,4.8591,Entire home/apt,4.0,2.0,2.0,6.0,135.0,3.0,25.0,True,0.0,0.0,4.83,False,33.75,405.0,0.09,0.07,0.16,4.99,0.0,675.0
2196,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,645.0
2197,33604204.0,0.98,False,Watergraafsmeer,52.33263,4.927,Entire home/apt,13.0,7.0,13.0,11.0,354.0,2.0,30.0,True,9.0,2.0,4.63,True,27.23,708.0,0.07,0.21,0.23,4.99,0.6520547945205479,2348.821917808219
2198,33605770.0,0.59,False,De Pijp - Rivierenbuurt,52.35464,4.89793,Private room,2.0,1.0,2.0,10.0,231.0,1.0,1125.0,True,14.0,0.0,4.32,True,115.5,231.0,0.11,0.16,0.25,4.99,0.7205479452054795,779.082191780822
2199,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1475.0
2200,33633691.0,1.0,False,Westerpark,52.37667,4.87089,Entire home/apt,2.0,1.0,1.0,10.0,249.0,3.0,1125.0,True,0.0,0.0,4.91,False,124.5,747.0,0.07,0.13,0.18,4.99,0.43561643835616437,1251.849315068493
2201,33649321.0,1.0,False,De Baarsjes - Oud-West,52.3717,4.85317,Private room,3.0,1.0,2.0,5.0,86.0,3.0,1125.0,True,15.0,3.0,4.09,True,28.67,258.0,0.06,0.12,0.15,4.99,0.23013698630136986,546.6438356164383
2202,33659476.0,1.0,False,Buitenveldert - Zuidas,52.31001,4.86772,Entire home/apt,8.0,4.0,5.0,14.0,250.0,4.0,8.0,True,0.0,1.0,5.0,False,31.25,1000.0,0.03,0.18,0.28,4.99,0.052054794520547946,1295.890410958904
2203,33660154.0,0.7,False,Centrum-West,52.38025,4.88227,Entire home/apt,2.0,1.0,1.0,17.0,298.0,3.0,14.0,True,1.0,2.0,4.96,False,149.0,894.0,0.06,0.23,0.2,4.99,0.0136986301369863,1492.945205479452
2204,33677630.0,0.5,False,IJburg - Zeeburgereiland,52.35656,4.9957,Entire home/apt,4.0,2.0,2.0,13.0,271.0,3.0,1125.0,True,0.0,0.0,5.0,False,67.75,813.0,0.11,0.29,0.23,4.99,0.052054794520547946,1350.13698630137
2205,33734417.0,1.0,True,Bijlmer-Centrum,52.3173,4.95538,Private room,4.0,1.0,2.0,5.0,134.0,1.0,7.0,True,4.0,2.0,4.55,False,33.5,134.0,0.06,0.15,0.14,4.99,0.010958904109589041,655.6575342465753
2206,33823199.0,0.29000000000000004,False,Oud-Noord,52.39246,4.9276,Private room,2.0,1.0,2.0,1.0,70.0,3.0,10.0,True,1.0,0.0,4.99,False,35.0,210.0,0.05,0.12,0.15,2.99,0.17534246575342466,416.83561643835617
2207,33875782.0,1.0,False,Noord-West,52.41801,4.89529,Entire home/apt,4.0,2.0,1.0,5.0,131.0,3.0,30.0,True,0.0,1.0,4.8,True,32.75,393.0,0.05,0.16,0.16,4.99,0.00821917808219178,653.4109589041096
2208,33877752.0,1.0,False,Noord-Oost,52.406845,4.932963,Entire home/apt,4.0,2.0,4.0,13.0,256.0,1.0,1125.0,True,7.0,1.0,5.0,False,64.0,256.0,0.12,0.16,0.17,4.99,0.0273972602739726,1272.890410958904
2209,33889977.0,0.0,False,Zuid,52.351528,4.848477,Entire home/apt,3.0,2.0,2.0,9.0,300.0,6.0,1125.0,True,2.0,0.0,5.0,False,100.0,1800.0,0.1,0.21,0.14,4.99,0.07945205479452055,1523.3150684931506
2210,33904432.0,0.73,False,De Baarsjes - Oud-West,52.36559,4.87184,Entire home/apt,4.0,2.0,3.0,25.0,599.0,1.0,3.0,True,23.0,0.0,4.609999999999999,True,149.75,599.0,0.09,0.3,0.28,10.99,0.06301369863013699,2986.780821917808
2211,33926117.0,0.6,False,Slotervaart,52.359,4.82414,Entire home/apt,4.0,2.0,5.0,10.0,185.0,3.0,1125.0,True,0.0,0.0,5.0,False,46.25,555.0,0.08,0.21,0.21,4.99,0.0,925.0
2212,33932364.0,0.8300000000000001,False,Bos en Lommer,52.38005,4.84695,Entire home/apt,2.0,1.0,1.0,11.0,167.0,4.0,14.0,True,1.0,2.0,5.0,False,83.5,668.0,0.09,0.18,0.22,4.99,0.0027397260273972603,660.3561643835617
2213,,,,,,,,,,,,,,,,,,,,,,,,,,0.4849315068493151,1750.0
2214,33980766.0,1.0,True,De Baarsjes - Oud-West,52.36189,4.86455,Hotel room,3.0,2.0,2.0,10.0,203.0,1.0,1125.0,True,8.0,9.0,4.6,True,67.67,203.0,0.1,0.2,0.26,4.99,0.8712328767123287,1025.13698630137
2215,33986110.0,0.99,True,Centrum-Oost,52.37267,4.90286,Private room,2.0,1.0,1.0,4.0,120.0,3.0,1125.0,True,3.0,3.0,4.95,True,60.0,360.0,0.04,0.13,0.16,4.99,0.7041095890410959,618.1506849315068
2216,34008858.0,1.0,True,Oostelijk Havengebied - Indische Buurt,52.35962,4.9361,Private room,2.0,1.0,1.0,11.0,104.0,1.0,62.0,True,5.0,5.0,4.93,True,52.0,104.0,0.08,0.14,0.19,4.99,0.06301369863013699,268.8904109589041
2217,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,775.0
2218,34032786.0,1.0,True,De Baarsjes - Oud-West,52.36189,4.86455,Hotel room,2.0,1.0,1.0,9.0,183.0,1.0,1125.0,True,10.0,1.0,4.79,True,91.5,183.0,0.07,0.18,0.21,4.99,0.9178082191780822,978.7671232876712
2219,34053070.0,1.0,False,Oostelijk Havengebied - Indische Buurt,52.370697,4.941571,Private room,2.0,1.0,1.0,8.0,90.0,3.0,1125.0,True,3.0,5.0,4.91,False,45.0,270.0,0.05,0.1,0.14,4.99,0.1232876712328767,514.2328767123288
2220,34070600.0,0.69,False,Oud-Noord,52.39205,4.92644,Entire home/apt,6.0,3.0,4.0,12.0,450.0,3.0,1125.0,True,0.0,0.0,4.18,True,75.0,1350.0,0.1,0.21,0.25,10.99,0.0027397260273972603,2299.3150684931506
2221,34087777.0,0.94,False,Zuid,52.34543,4.86498,Hotel room,4.0,2.0,2.0,9.0,190.0,1.0,1125.0,True,5.0,5.0,4.87,False,47.5,190.0,0.06,0.17,0.18,4.99,0.5041095890410959,1153.6986301369864
2222,34137575.0,1.0,False,Westerpark,52.39266,4.8705,Entire home/apt,2.0,1.0,1.0,3.0,120.0,3.0,7.0,True,0.0,0.0,5.0,False,60.0,360.0,0.07,0.12,0.18,4.99,0.0,600.0
2223,,,,,,,,,,,,,,,,,,,,,,,,,,0.3315068493150685,1000.0
2224,34168773.0,0.43,False,Bijlmer-Centrum,52.26953,4.96942,Entire home/apt,5.0,3.0,3.0,6.0,175.0,7.0,28.0,True,1.0,0.0,4.75,False,35.0,1225.0,0.08,0.23,0.18,4.99,0.04657534246575343,758.0
2225,34174819.0,1.0,True,Oud-Oost,52.35796,4.93609,Private room,2.0,1.0,1.0,5.0,98.0,1.0,60.0,True,4.0,4.0,4.87,True,49.0,98.0,0.05,0.12,0.15,4.99,0.07397260273972603,403.0
2226,34242751.0,1.0,False,IJburg - Zeeburgereiland,52.35454,4.99238,Entire home/apt,4.0,2.0,2.0,10.0,150.0,5.0,25.0,True,0.0,2.0,5.0,False,37.5,750.0,0.08,0.13,0.23,4.99,0.4547945205479452,797.7397260273973
2227,34268932.0,0.73,False,Oostelijk Havengebied - Indische Buurt,52.36576,4.93927,Entire home/apt,4.0,2.0,2.0,10.0,220.0,4.0,1125.0,True,3.0,0.0,4.89,False,55.0,880.0,0.05,0.2,0.25,4.99,0.043835616438356165,1100.0
2228,34274076.0,0.71,False,Oud-Oost,52.35609,4.90872,Entire home/apt,4.0,2.0,1.0,10.0,199.0,4.0,19.0,True,0.0,0.0,5.0,False,49.75,796.0,0.08,0.22,0.21,4.99,0.0,1023.6438356164383
2229,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1000.0
2230,34349936.0,1.0,True,Centrum-West,52.37812,4.886629,Entire home/apt,2.0,1.0,1.0,2.0,218.0,3.0,60.0,True,2.0,1.0,4.7,True,109.0,654.0,0.09,0.12,0.22,4.99,0.27945205479452057,1090.0
2231,34349938.0,0.8800000000000001,True,Centrum-West,52.368629,4.881309,Entire home/apt,2.0,1.0,1.0,11.0,229.0,3.0,60.0,True,1.0,0.0,4.39,True,114.5,687.0,0.08,0.13,0.26,4.99,0.25205479452054796,1145.0
2232,34349941.0,1.0,True,Centrum-West,52.36886,4.88044,Entire home/apt,3.0,2.0,2.0,7.0,240.0,3.0,60.0,True,0.0,0.0,4.58,True,80.0,720.0,0.09,0.19,0.27,4.99,0.0,1200.0
2233,34349950.0,1.0,True,Centrum-West,52.37812,4.886629,Entire home/apt,2.0,1.0,1.0,2.0,209.0,3.0,60.0,True,2.0,1.0,4.81,True,104.5,627.0,0.05,0.2,0.22,4.99,0.29315068493150687,1045.0
2234,34349975.0,0.0,False,Bijlmer-Centrum,52.26964,4.97362,Entire home/apt,4.0,2.0,2.0,8.0,213.0,6.0,7.0,True,30.0,0.0,4.0,False,53.25,1278.0,0.09,0.19,0.24,4.99,1.0,1065.0
2235,34356003.0,1.0,False,Watergraafsmeer,52.34263,4.96186,Entire home/apt,3.0,2.0,3.0,6.0,98.0,4.0,1125.0,True,0.0,0.0,4.65,True,32.67,392.0,0.05,0.07,0.14,4.99,0.1863013698630137,565.068493150685
2236,34382716.0,1.0,True,Oud-Oost,52.35869,4.91334,Entire home/apt,2.0,1.0,1.0,4.0,70.0,5.0,14.0,True,0.0,0.0,4.4399999999999995,False,35.0,350.0,0.06,0.14,0.16,2.99,0.0,390.16438356164383
2237,34392876.0,0.3,False,IJburg - Zeeburgereiland,52.35569,4.9959,Entire home/apt,6.0,3.0,2.0,4.0,180.0,4.0,10.0,True,0.0,0.0,5.0,False,30.0,720.0,0.08,0.1,0.17,4.99,0.16712328767123288,900.0
2238,34463121.0,0.5,False,De Baarsjes - Oud-West,52.36896,4.87603,Entire home/apt,2.0,1.0,1.0,7.0,160.0,5.0,1125.0,True,0.0,0.0,5.0,False,80.0,800.0,0.09,0.27,0.2,4.99,0.0,800.0
2239,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1000.0
2240,34539389.0,0.88,False,Bos en Lommer,52.37558,4.83907,Entire home/apt,2.0,1.0,1.0,5.0,105.0,3.0,28.0,True,0.0,0.0,4.92,False,52.5,315.0,0.08,0.19,0.19,4.99,0.0,525.0
2241,,,,,,,,,,,,,,,,,,,,,,,,,,0.5260273972602739,1197.6301369863013
2242,34558486.0,1.0,True,De Baarsjes - Oud-West,52.36121,4.85949,Private room,2.0,1.0,1.0,7.0,141.0,3.0,35.0,True,1.0,7.0,4.87,False,70.5,423.0,0.06,0.13,0.15,4.99,0.06027397260273973,505.47945205479454
2243,34587245.0,0.41999999999999993,True,Centrum-West,52.36997,4.88255,Private room,2.0,1.0,1.0,7.0,250.0,1.0,31.0,True,1.0,1.0,4.94,True,125.0,250.0,0.15,0.13,0.19,4.99,0.6602739726027397,1316.2191780821918
2244,34611784.0,0.10999999999999999,False,Centrum-West,52.3769,4.88125,Entire home/apt,3.0,2.0,2.0,14.0,450.0,4.0,21.0,True,0.0,0.0,4.78,True,150.0,1800.0,0.11,0.15,0.21,10.99,0.1780821917808219,1938.2191780821918
2245,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,750.0
2246,34640050.0,1.0,True,Centrum-Oost,52.36784,4.90726,Private room,4.0,1.0,3.0,16.0,469.0,2.0,180.0,True,3.0,9.0,4.14,True,117.25,938.0,0.08,0.23,0.23,10.99,0.7945205479452054,3700.4794520547944
2247,,,,,,,,,,,,,,,,,,,,,,,,,,0.049315068493150684,875.0
2248,34646769.0,0.9,False,De Baarsjes - Oud-West,52.36947,4.85533,Entire home/apt,4.0,2.0,2.0,17.0,160.0,3.0,30.0,True,0.0,0.0,4.89,False,40.0,480.0,0.07,0.14,0.16,4.99,0.0,800.0
2249,34677557.0,1.0,False,De Baarsjes - Oud-West,52.36393,4.87532,Entire home/apt,4.0,2.0,4.0,15.0,449.0,3.0,17.0,True,0.0,0.0,4.22,False,112.25,1347.0,0.1,0.24,0.22,10.99,0.4575342465753425,2241.753424657534
2250,34714475.0,0.41000000000000003,False,Oud-Oost,52.36112222163683,4.916616539321116,Entire home/apt,2.0,1.0,1.0,12.0,140.0,5.0,1125.0,True,0.0,1.0,5.0,False,70.0,700.0,0.06,0.13,0.19,4.99,0.0,700.0
2251,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,625.0
2252,34750770.0,0.94,True,Centrum-West,52.37646,4.89361,Private room,4.0,1.0,3.0,4.0,271.0,4.0,1125.0,True,8.0,2.0,4.9,False,67.75,1084.0,0.15,0.15,0.3,4.99,0.10136986301369863,754.4383561643835
